file,start_time,end_time,A NE Pacific,B NE Pacific
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232940,232970,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,197260,197290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1560,1590,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,159580,159610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,141480,141510,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,120820,120850,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,44220,44250,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224680,224710,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,201100,201130,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,40520,40550,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,67820,67850,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,119720,119750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200320,200350,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,122740,122770,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,165500,165530,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,231600,231630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223800,223830,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29600,29630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217780,217810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181580,181610,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,150500,150530,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176420,176450,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,182320,182350,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,219100,219130,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,140660,140690,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181600,181630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,92100,92130,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,230640,230670,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211260,211290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54620,54650,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,212320,212350,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,57380,57410,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,160240,160270,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180960,180990,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,142700,142730,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29360,29390,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,208360,208390,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,94260,94290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116400,116430,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,75660,75690,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,320,350,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,5680,5710,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,99260,99290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,23820,23850,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,108520,108550,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55660,55690,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55780,55810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,116560,116590,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,560,590,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,75260,75290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1640,1670,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,7140,7170,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,164840,164870,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,77680,77710,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107280,107310,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10200,10230,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,74280,74310,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,57400,57430,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,90280,90310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,167640,167670,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180620,180650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8580,8610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211120,211150,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,10100,10130,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,148380,148410,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,170000,170030,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,231880,231910,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,115840,115870,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,77400,77430,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103320,103350,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,82180,82210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,141460,141490,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,123700,123730,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30140,30170,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,187440,187470,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,126680,126710,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31060,31090,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,198120,198150,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,213680,213710,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,142940,142970,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,221700,221730,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,196380,196410,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103840,103870,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,205440,205470,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54500,54530,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,15280,15310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,164340,164370,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214740,214770,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,164280,164310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,164360,164390,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,118000,118030,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,138420,138450,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,234420,234450,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31180,31210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,224080,224110,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,233620,233650,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,214420,214450,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,148640,148670,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122220,122250,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,39480,39510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,18720,18750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,162300,162330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200720,200750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,164520,164550,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,219420,219450,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,233460,233490,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,171860,171890,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168220,168250,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232480,232510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,89380,89410,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,56160,56190,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,155080,155110,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,199260,199290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,76120,76150,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,112120,112150,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,119600,119630,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,20480,20510,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,118700,118730,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,210280,210310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,193620,193650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,8440,8470,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,150580,150610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,231900,231930,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,113040,113070,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,78000,78030,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,229740,229770,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,231380,231410,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,172560,172590,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,150480,150510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,81780,81810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,201340,201370,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,115720,115750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,172640,172670,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,7120,7150,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,94620,94650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,75160,75190,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,54980,55010,1,1
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,87540,87570,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,89100,89130,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,39460,39490,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,93020,93050,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,212620,212650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,151700,151730,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,94740,94770,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,34020,34050,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,122700,122730,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,155600,155630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,171100,171130,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107980,108010,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,151180,151210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,117560,117590,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181360,181390,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,103340,103370,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,49200,49230,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,234720,234750,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29860,29890,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,204280,204310,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,213100,213130,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,166000,166030,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,190280,190310,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,51520,51550,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116120,116150,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,91520,91550,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,164780,164810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211020,211050,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,145480,145510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,86020,86050,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,194340,194370,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30640,30670,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,91460,91490,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,214220,214250,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,120300,120330,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222420,222450,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,38640,38670,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,182240,182270,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,218040,218070,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,182060,182090,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3020,3050,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203420,203450,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215420,215450,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,105440,105470,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,163800,163830,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,67560,67590,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,81180,81210,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116700,116730,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,207040,207070,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209340,209370,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176440,176470,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181720,181750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,163780,163810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,120420,120450,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,18740,18770,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,130180,130210,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,72980,73010,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,128640,128670,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,108620,108650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,229880,229910,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,184820,184850,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,101820,101850,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1380,1410,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,116580,116610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,202400,202430,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,9160,9190,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,116920,116950,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,180980,181010,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,96200,96230,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223680,223710,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,176540,176570,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222320,222350,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223260,223290,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,172180,172210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,95500,95530,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,94900,94930,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203760,203790,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,124360,124390,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,56200,56230,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,3820,3850,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,169720,169750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211600,211630,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,58180,58210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217940,217970,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,198180,198210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,161840,161870,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,55900,55930,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,85880,85910,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,123080,123110,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,91480,91510,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,122440,122470,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,217460,217490,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2620,2650,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,233480,233510,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,234460,234490,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,149080,149110,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,147800,147830,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,162600,162630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,232040,232070,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,51740,51770,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215620,215650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,163580,163610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203300,203330,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,5000,5030,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,225980,226010,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,184080,184110,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,209160,209190,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,198200,198230,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,185580,185610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,162440,162470,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,185520,185550,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,92820,92850,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32200,32230,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,202240,202270,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29480,29510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,104320,104350,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,182220,182250,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,153380,153410,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,85860,85890,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,203540,203570,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200580,200610,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,186260,186290,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,113940,113970,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181880,181910,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,148860,148890,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,212180,212210,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211000,211030,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,7020,7050,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,77980,78010,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,580,610,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,130280,130310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,212740,212770,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,222060,222090,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,234480,234510,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168820,168850,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211780,211810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,204420,204450,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,112860,112890,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,39300,39330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,226520,226550,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,207480,207510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,15140,15170,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,232540,232570,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,81500,81530,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,210140,210170,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,34600,34630,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,138140,138170,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,83100,83130,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,146420,146450,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,30240,30270,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,108300,108330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,193300,193330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,134480,134510,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,32300,32330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,152200,152230,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,233820,233850,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,94160,94190,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,2000,2030,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168040,168070,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,169880,169910,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,211580,211610,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,37300,37330,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,113760,113790,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,31780,31810,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,222800,222830,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,91760,91790,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,92260,92290,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,52280,52310,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,168960,168990,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,95700,95730,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,1620,1650,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,151060,151090,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,115940,115970,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,215780,215810,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,62120,62150,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,185400,185430,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,29720,29750,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,181760,181790,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107680,107710,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,45860,45890,1,0
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,223180,223210,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,139440,139470,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,27340,27370,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,48420,48450,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,107900,107930,1,1
..\..\data\raw\DCPP01A_d01_121109_191242.d100.x.wav,200760,200790,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,137860,137890,1,0
..\..\data\raw\DCPP01A_d01_121112_122652.d100.x.wav,230440,230470,1,0
